Experiment,Participant,HighValueColumn,NumAlt,LowDim,HighDim,Product,Order,Choice
5,R_C2fwbOsUKY7QX7j,2,2,30-40,90-80,Coffee makers,CT,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,90-80,Microwave ovens,TC,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,90-80,Cameras,CT,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,90-80,Restaurants,TC,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,90-80,Televisions,CT,T
5,R_C2fwbOsUKY7QX7j,2,2,30-40,90-80,Cell phones,TC,T
5,R_C2fwbOsUKY7QX7j,2,2,30-40,90-80,Cable services,CT,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,90-80,Refrigerators,TC,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,90-80,Washing machines,CT,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Laptops,TC,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Cars,CT,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Job offers,TC,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Coffee makers,CT,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Microwave ovens,TC,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Cameras,CT,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Restaurants,TC,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Televisions,CT,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Cell phones,TC,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Cable services,CT,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Refrigerators,TC,C
5,R_C2fwbOsUKY7QX7j,2,2,30-40,100-90,Washing machines,CT,T
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Laptops,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Cars,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Job offers,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Coffee makers,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Microwave ovens,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Cameras,CT,T
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Restaurants,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Televisions,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Cell phones,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Cable services,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Refrigerators,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,70-60,Washing machines,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Laptops,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Cars,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Job offers,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Coffee makers,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Microwave ovens,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Cameras,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Restaurants,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Televisions,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Cell phones,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Cable services,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Refrigerators,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,80-70,Washing machines,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Laptops,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Cars,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Job offers,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Coffee makers,CT,T
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Microwave ovens,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Cameras,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Restaurants,TC,T
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Televisions,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Cell phones,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Cable services,CT,T
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Refrigerators,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,90-80,Washing machines,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Laptops,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Cars,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Job offers,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Coffee makers,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Microwave ovens,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Cameras,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Restaurants,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Televisions,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Cell phones,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Cable services,CT,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Refrigerators,TC,C
5,R_2QoErPhqtT0EJFL,2,2,30-40,100-90,Washing machines,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Laptops,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Cars,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Job offers,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Coffee makers,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Microwave ovens,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Cameras,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Restaurants,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Televisions,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Cell phones,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Cable services,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Refrigerators,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,70-60,Washing machines,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Laptops,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Cars,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Job offers,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Coffee makers,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Microwave ovens,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Cameras,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Restaurants,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Televisions,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Cell phones,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Cable services,CT,T
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Refrigerators,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,80-70,Washing machines,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Laptops,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Cars,CT,T
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Job offers,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Coffee makers,CT,T
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Microwave ovens,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Cameras,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Restaurants,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Televisions,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Cell phones,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Cable services,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Refrigerators,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,90-80,Washing machines,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Laptops,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Cars,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Job offers,TC,T
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Coffee makers,CT,T
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Microwave ovens,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Cameras,CT,T
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Restaurants,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Televisions,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Cell phones,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Cable services,CT,C
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Refrigerators,TC,C
5,R_3JFbb6a7WSokru8,2,2,30-40,100-90,Washing machines,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Laptops,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Cars,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Job offers,TC,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Coffee makers,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Microwave ovens,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Cameras,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Restaurants,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Televisions,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Cell phones,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Cable services,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Refrigerators,TC,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,70-60,Washing machines,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Laptops,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Cars,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Job offers,TC,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Coffee makers,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Microwave ovens,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Cameras,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Restaurants,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Televisions,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Cell phones,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Cable services,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Refrigerators,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,80-70,Washing machines,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Laptops,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Cars,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Job offers,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Coffee makers,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Microwave ovens,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Cameras,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Restaurants,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Televisions,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Cell phones,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Cable services,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Refrigerators,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,90-80,Washing machines,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Laptops,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Cars,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Job offers,TC,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Coffee makers,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Microwave ovens,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Cameras,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Restaurants,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Televisions,CT,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Cell phones,TC,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Cable services,CT,T
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Refrigerators,TC,C
5,R_3CD6ZvLdjHeIg3Q,2,2,30-40,100-90,Washing machines,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Laptops,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Cars,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Job offers,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Coffee makers,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Microwave ovens,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Cameras,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Restaurants,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Televisions,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Cell phones,TC,C
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Cable services,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Refrigerators,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,70-60,Washing machines,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Laptops,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Cars,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Job offers,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Coffee makers,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Microwave ovens,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Cameras,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Restaurants,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Televisions,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Cell phones,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Cable services,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Refrigerators,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,80-70,Washing machines,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Laptops,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Cars,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Job offers,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Coffee makers,CT,C
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Microwave ovens,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Cameras,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Restaurants,TC,C
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Televisions,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Cell phones,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Cable services,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Refrigerators,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,90-80,Washing machines,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Laptops,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Cars,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Job offers,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Coffee makers,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Microwave ovens,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Cameras,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Restaurants,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Televisions,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Cell phones,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Cable services,CT,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Refrigerators,TC,T
5,R_0jibawLARiePSdX,2,2,30-40,100-90,Washing machines,CT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Laptops,TCD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Cars,TDC,C
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Job offers,CTD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Coffee makers,CDT,C
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Microwave ovens,DTC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Cameras,DCT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Restaurants,TCD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Televisions,TDC,C
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Cell phones,CTD,C
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Cable services,CDT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Refrigerators,DTC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,70-60,Washing machines,DCT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Laptops,TCD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Cars,TDC,C
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Job offers,CTD,C
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Coffee makers,CDT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Microwave ovens,DTC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Cameras,DCT,C
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Restaurants,TCD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Televisions,TDC,C
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Cell phones,CTD,C
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Cable services,CDT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Refrigerators,DTC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,80-70,Washing machines,DCT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Laptops,TCD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Cars,TDC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Job offers,CTD,C
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Coffee makers,CDT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Microwave ovens,DTC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Cameras,DCT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Restaurants,TCD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Televisions,TDC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Cell phones,CTD,C
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Cable services,CDT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Refrigerators,DTC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,90-80,Washing machines,DCT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Laptops,TCD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Cars,TDC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Job offers,CTD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Coffee makers,CDT,C
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Microwave ovens,DTC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Cameras,DCT,C
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Restaurants,TCD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Televisions,TDC,C
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Cell phones,CTD,T
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Cable services,CDT,T
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Refrigerators,DTC,T
5,R_2XbVlj7e827S4yS,2,3,30-40,100-90,Washing machines,DCT,T
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Laptops,TCD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Cars,TDC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Job offers,CTD,T
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Coffee makers,CDT,D
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Microwave ovens,DTC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Cameras,DCT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Restaurants,TCD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Televisions,TDC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Cell phones,CTD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Cable services,CDT,T
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Refrigerators,DTC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,70-60,Washing machines,DCT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Laptops,TCD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Cars,TDC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Job offers,CTD,T
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Coffee makers,CDT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Microwave ovens,DTC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Cameras,DCT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Restaurants,TCD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Televisions,TDC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Cell phones,CTD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Cable services,CDT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Refrigerators,DTC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,80-70,Washing machines,DCT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Laptops,TCD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Cars,TDC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Job offers,CTD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Coffee makers,CDT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Microwave ovens,DTC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Cameras,DCT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Restaurants,TCD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Televisions,TDC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Cell phones,CTD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Cable services,CDT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Refrigerators,DTC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,90-80,Washing machines,DCT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Laptops,TCD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Cars,TDC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Job offers,CTD,T
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Coffee makers,CDT,D
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Microwave ovens,DTC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Cameras,DCT,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Restaurants,TCD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Televisions,TDC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Cell phones,CTD,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Cable services,CDT,T
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Refrigerators,DTC,C
5,R_1Hcrdr7awWbC4Eq,2,3,30-40,100-90,Washing machines,DCT,C
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Laptops,TCD,D
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Cars,TDC,C
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Job offers,CTD,C
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Coffee makers,CDT,D
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Microwave ovens,DTC,T
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Cameras,DCT,C
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Restaurants,TCD,T
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Televisions,TDC,T
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Cell phones,CTD,C
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Cable services,CDT,D
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Refrigerators,DTC,C
5,R_2uDv8yketJ9kzqC,2,3,30-40,70-60,Washing machines,DCT,D
5,R_2uDv8yketJ9kzqC,2,3,30-40,80-70,Laptops,TCD,D
5,R_2uDv8yketJ9kzqC,2,3,30-40,80-70,Cars,TDC,C
5,R_2uDv8yketJ9kzqC,2,3,30-40,80-70,Job offers,CTD,D
5,R_2uDv8yketJ9kzqC,2,3,30-40,80-70,Coffee makers,CDT,D
5,R_2uDv8yketJ9kzqC,2,3,30-40,80-70,Microwave ovens,DTC,T
5,R_2uDv8yketJ9kzqC,2,3,30-40,80-70,Cameras,DCT,C
5,R_2uDv8yketJ9kzqC,2,3,30-40,80-70,Restaurants,TCD,T
5,R_2uDv8yketJ9kzqC,2,3,30-40,80-70,Televisions,TDC,D
5,R_2uDv8yketJ9kzqC,2,3,30-40,80-70,Cell phones,CTD,T
